"Name","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy","test_loss","train_loss"
"fold_armhf","finished","-","","","2025-02-24T15:17:44.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","18","mikkel-02-24","0.009850640781223774","1","","0.9339173967459324","0.34226562679996564","0.009030275417786338"
"fold_hppa","finished","-","","","2025-02-24T15:17:39.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","7","mikkel-02-24","0.050991639494895935","1","","0.6221532091097308","3.4698700606822968","0.03066814470706535"
"fold_alpha","finished","-","","","2025-02-24T15:17:39.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","18","mikkel-02-24","0.0004342254542279989","1","","0.18886930244270964","14.414409198458232","0.01127117154104917"
"fold_mipsel","finished","-","","","2025-02-24T15:17:38.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.00003948299490730278","1","","0.6339072847682119","1.0239287422875227","0.007903084974069326"
"overall_metrics","finished","-","","","2025-02-24T15:17:30.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","","","0.8443902692048343","","",""
"fold_armel","finished","-","","","2025-02-24T15:17:28.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","18","mikkel-02-24","0.02383696846663952","1","","0.94225","0.24995521685877253","0.009905673628423668"
"fold_mips64el","finished","-","","","2025-02-24T15:17:23.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.030434489250183105","1","","0.9997680890538032","0.000984617838842288","0.007945770338369141"
"fold_armhf","finished","-","","","2025-02-24T15:17:17.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","7","mikkel-02-24","0.01341585163027048","1","","0.9872340425531916","0.04299030930000992","0.03458386846101791"
"fold_x32","finished","-","","","2025-02-24T15:17:15.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.1208685338497162","1","","0.9997605363984674","0.0009136969729472776","0.09474919361658886"
"fold_arm64","finished","-","","","2025-02-24T15:17:13.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","18","mikkel-02-24","0.000026926023565465584","1","","0.06875687568756876","10.873356869346216","0.008767883409805792"
"fold_mips","finished","-","","","2025-02-24T15:17:09.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.00007228910544654354","1","","0.832258064516129","0.5013271431837764","0.007792965054521672"
"fold_sparc64","finished","-","","","2025-02-24T15:17:01.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.09520012885332108","1","","0.9575702075702076","0.1448950870678975","0.08825975391770556"
"fold_amd64","finished","-","","","2025-02-24T15:16:58.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","18","mikkel-02-24","0.014404123649001122","1","","0.9803023362345396","0.08839843030348318","0.009202891420764832"
"fold_armel","finished","-","","","2025-02-24T15:16:55.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","7","mikkel-02-24","0.032263610512018204","1","","0.9905","0.03928303222293351","0.03335777050419176"
"fold_m68k","finished","-","","","2025-02-24T15:16:54.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.00000107287019091018","1","","0.9993181818181818","0.003402816433810316","0.007659864008477147"
"fold_sparc","finished","-","","","2025-02-24T15:16:46.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.06922699511051178","1","","1","0.0021047799277883503","0.08882462816994618"
"fold_alpha","finished","-","","","2025-02-24T15:16:42.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","18","mikkel-02-24","4.470347647611561e-8","1","","0.9435910350037774","0.14802316635374038","0.009137110265835613"
"fold_ia64","finished","-","","","2025-02-24T15:16:39.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.00002828378273989074","1","","0","8.597181625855274","0.007004080646209982"
"fold_arm64","finished","-","","","2025-02-24T15:16:33.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","7","mikkel-02-24","0.06530983746051788","1","","0.3061056105610561","4.312418180599547","0.03316614039821808"
"fold_sh4","finished","-","","","2025-02-24T15:16:32.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.07225039601325989","1","","0.9993254637436764","0.0021269983344120525","0.089025650367067"
"overall_metrics","finished","-","","","2025-02-24T15:16:32.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","","","0.9176305824990922","","",""
"fold_i386","finished","-","","","2025-02-24T15:16:24.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.01908789947628975","1","","0.985907222548444","0.05514228833430934","0.00723077530511114"
"fold_s390x","finished","-","","","2025-02-24T15:16:18.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.07814855128526688","1","","0.964104013566987","0.13316628935613803","0.09275743456173569"
"fold_x32","finished","-","","","2025-02-24T15:16:17.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.08475591987371445","1","","1","0.00018072357864232477","0.06182553615858281"
"fold_amd64","finished","-","","","2025-02-24T15:16:11.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","7","mikkel-02-24","0.024152114987373352","1","","0.999083829592304","0.0025020833429245113","0.03227728168552835"
"fold_hppa","finished","-","","","2025-02-24T15:16:09.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.0000366980311810039","1","","0.984472049689441","0.09750243622441328","0.008204354728207266"
"fold_s390","finished","-","","","2025-02-24T15:16:04.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.05167599022388458","1","","0.998838109992254","0.0051627605018079465","0.09697326448802192"
"fold_sparc64","finished","-","","","2025-02-24T15:16:01.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.06584058701992035","1","","0.978021978021978","0.1954461550922133","0.055257537787171726"
"fold_armhf","finished","-","","","2025-02-24T15:15:54.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.00001864795376604889","1","","0.9469336670838548","0.251146808664623","0.008155591830552951"
"fold_riscv64","finished","-","","","2025-02-24T15:15:50.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.031035223975777623","1","","1","0.0001315009957599906","0.08907294317317781"
"fold_sparc","finished","-","","","2025-02-24T15:15:46.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.01816466636955738","1","","1","0.001169453411607836","0.055260259373152064"
"fold_alpha","finished","-","","","2025-02-24T15:15:46.000Z","23","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","7","mikkel-02-24","0","1","","0.9984890455804584","0.004298423007969835","0.03281988847313421"
"fold_armel","finished","-","","","2025-02-24T15:15:39.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.00972623098641634","1","","0.998","0.01531958097966156","0.00802120266278784"
"overall_metrics","finished","-","","","2025-02-24T15:15:35.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","6","mikkel-02-24","","","0.8451683178588101","","",""
"fold_ppc64el","finished","-","","","2025-02-24T15:15:34.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.04927282780408859","1","","0.9994323020153278","0.0017958965489534811","0.08877986030186175"
"fold_sh4","finished","-","","","2025-02-24T15:15:30.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.03796427696943283","1","","0.9365935919055648","0.1336903110627205","0.06356559718973524"
"fold_arm64","finished","-","","","2025-02-24T15:15:25.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.000009546108231006656","1","","0.028602860286028604","10.7565190499289","0.007894956786608143"
"fold_ppc64","finished","-","","","2025-02-24T15:15:20.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.08845939487218857","1","","0.03141546064242852","8.282811588711208","0.08840837494231933"
"fold_s390x","finished","-","","","2025-02-24T15:15:15.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.03689812868833542","1","","1","0.000119818123559006","0.05604777219342639"
"fold_x32","finished","-","","","2025-02-24T15:15:12.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","6","mikkel-02-24","0.00019926390086766332","1","","0.9988026819923372","0.004883025088292273","0.007860813176099383"
"fold_amd64","finished","-","","","2025-02-24T15:15:10.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","0.013712392188608646","1","","0.9993128721942282","0.0015744011693872035","0.007446270693354631"
"fold_powerpcspe","finished","-","","","2025-02-24T15:15:06.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.06593204289674759","1","","0.9994950770007572","0.004652057841960941","0.0896130879380608"
"fold_s390","finished","-","","","2025-02-24T15:14:59.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.04079774394631386","1","","1","0.0003382915026942314","0.055996814354742144"
"fold_alpha","finished","-","","","2025-02-24T15:14:54.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","16","mikkel-02-24","1.4901160305669237e-8","1","","0.3485268194409469","7.687704222542899","0.00802763558167967"
"fold_powerpc","finished","-","","","2025-02-24T15:14:50.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.07136433571577072","1","","1","0.0003034617465138517","0.08920985140805614"
"fold_sparc64","finished","-","","","2025-02-24T15:14:50.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","6","mikkel-02-24","0.000004274304046703037","1","","0.9673382173382172","0.36382465915903595","0.006493082449459716"
"overall_metrics","finished","-","","","2025-02-24T15:14:45.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","15","mikkel-02-24","","","0.857233258986462","","",""
"fold_riscv64","finished","-","","","2025-02-24T15:14:44.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.0243461225181818","1","","0.9997747747747748","0.0026041730495178074","0.06231512907288435"
"fold_mipsel","finished","-","","","2025-02-24T15:14:35.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.16471509635448456","1","","0.9711258278145696","0.12085320453270008","0.08934837958302082"
"fold_x32","finished","-","","","2025-02-24T15:14:30.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","15","mikkel-02-24","0.14273515343666077","1","","0.9985632183908046","0.0029861330344004523","0.14003563241607855"
"fold_ppc64el","finished","-","","","2025-02-24T15:14:29.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.05156612768769264","1","","1","0.00000135030761420312","0.060776390722496104"
"fold_sparc","finished","-","","","2025-02-24T15:14:28.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","6","mikkel-02-24","0.002464664401486516","1","","0.9995983935742973","0.0009649428755070544","0.00785663230979608"
"fold_mips64el","finished","-","","","2025-02-24T15:14:20.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.10115297883749008","1","","0.9995361781076066","0.0020379002620329093","0.08990912993462488"
"fold_sparc64","finished","-","","","2025-02-24T15:14:15.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","15","mikkel-02-24","0.1230769082903862","1","","0.988095238095238","0.07267392928210589","0.1312974580656417"
"fold_ppc64","finished","-","","","2025-02-24T15:14:13.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.035799622535705566","1","","0.9223438051535476","0.31449349108669494","0.05663768037142061"
"fold_sh4","finished","-","","","2025-02-24T15:14:06.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","6","mikkel-02-24","0.0000033052779144782107","1","","1","0.0002689048058195484","0.006643990512067244"
"fold_mips","finished","-","","","2025-02-24T15:14:03.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.07912901788949966","1","","0.9800841514726508","0.0697610697908593","0.08936858757159613"
"fold_sparc","finished","-","","","2025-02-24T15:14:00.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","15","mikkel-02-24","0.1562688946723938","1","","1","0.0016543074378158706","0.13084352832936674"
"fold_powerpcspe","finished","-","","","2025-02-24T15:13:58.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.04636009782552719","1","","1","0.0008664103027718563","0.0565063981297442"
"fold_m68k","finished","-","","","2025-02-24T15:13:48.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.04407094046473503","1","","0.03886363636363637","2.7600851473600967","0.0953953952291496"
"fold_sh4","finished","-","","","2025-02-24T15:13:45.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","15","mikkel-02-24","0.1822286993265152","1","","1","0.00017722335146866118","0.12997725720568712"
"fold_s390x","finished","-","","","2025-02-24T15:13:43.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","6","mikkel-02-24","0.010262338444590569","1","","1","0.00017196453736037905","0.006984224537568339"
"fold_powerpc","finished","-","","","2025-02-24T15:13:43.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.04756426811218262","1","","1","0.00026244412085935965","0.05662370684909923"
"fold_ia64","finished","-","","","2025-02-24T15:13:32.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","17","mikkel-02-24","0.14628048241138458","1","","0.8747993579454254","0.3878474886982869","0.09637235797435942"
"fold_s390x","finished","-","","","2025-02-24T15:13:30.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","15","mikkel-02-24","0.07353907078504562","1","","0.9166195590729226","0.12880853224279626","0.13923193605232864"
