"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy","test_loss","train_loss"
"fold_armhf","logo EmbeddingAnd2dCNNModel endianness 15:10:53, 21-02-2025","finished","-","","","2025-02-21T14:11:56.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.014937694184482098","1","","0.9889862327909889","0.031358081682944274","0.007444976697712547"
"fold_alpha","logo EmbeddingAndCNNModel instructionwidth_type 15:11:50, 21-02-2025","finished","-","","","2025-02-21T14:11:51.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0004209047183394432","1","","0.23268698060941828","11.714200943235369","0.01867966446135751"
"fold_s390","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:11:49.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00015722594980616122","1","","0.9969016266460108","0.005699243587509097","0.008223165814423101"
"fold_amd64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:11:27, 21-02-2025","finished","-","","","2025-02-21T14:11:44.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00011002959217876196","1","","1","0.000012938833474901191","0.007660818300888142"
"fold_armel","logo EmbeddingAnd2dCNNModel endianness 15:10:53, 21-02-2025","finished","-","","","2025-02-21T14:11:41.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000001144937300523452","1","","0.9955","0.00883793883800588","0.0068252243434934225"
"overall_metrics","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:11:40.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","","","0.8289641578920068","","",""
"fold_alpha","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:11:27, 21-02-2025","finished","-","","","2025-02-21T14:11:28.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","1.4901160305669237e-8","1","","0.2314278519264669","19.26398192511665","0.00895198957579746"
"fold_riscv64","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:11:27.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.01643669418990612","1","","1","0.00004613121224760367","0.014718957963901705"
"fold_x32","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:11:26.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00007092951273079962","1","","0.9995210727969348","0.004291861269954058","0.006689327184761306"
"fold_arm64","logo EmbeddingAnd2dCNNModel endianness 15:10:53, 21-02-2025","finished","-","","","2025-02-21T14:11:25.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0000010780548791444744","1","","0.2563256325632563","6.7946953438875966","0.0073459518986142575"
"overall_metrics","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:11:16.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","","","0.9104829088645676","","",""
"fold_sparc64","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:11:13.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000015248976524162572","1","","0.9557387057387058","0.17200468327679955","0.008196187723693873"
"fold_amd64","logo EmbeddingAnd2dCNNModel endianness 15:10:53, 21-02-2025","finished","-","","","2025-02-21T14:11:10.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.037161633372306824","1","","1","0.00011826222624097062","0.033763796565918214"
"fold_ppc64el","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:11:05.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000013172090802981984","1","","1","0.000005977779053978338","0.007687459461598083"
"fold_x32","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:11:00.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00010439217294333504","1","","1","0.00013691508486000294","0.007130214426132804"
"fold_sparc","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:10:59.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","5.908605658078159e-7","1","","0.9997991967871486","0.00024619300839171605","0.008137171635312607"
"fold_alpha","logo EmbeddingAnd2dCNNModel endianness 15:10:53, 21-02-2025","finished","-","","","2025-02-21T14:10:54.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0003261337406001985","1","","1","0.0008003447932539515","0.013390530352022345"
"fold_sh4","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:10:45.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000054262036428553984","1","","1","0.00003823188442484368","0.008639094835831824"
"fold_sparc64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:10:44.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0002638152218423784","1","","0.9798534798534798","0.06878503588422273","0.0181162948785131"
"overall_metrics","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:10:43.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","","","0.8642771928004565","","",""
"fold_ppc64","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:10:42.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.010401537641882896","1","","0.936463113307448","0.18368415443433656","0.007367898407908783"
"fold_s390x","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:10:32.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.03348600119352341","1","","0.9937817976257772","0.02961813684753776","0.038142244753917955"
"fold_sparc","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:10:28.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","1.0366024483232651e-8","1","","1","0.00007900772352472861","0.008179637707241514"
"fold_x32","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:10:27.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0123851727694273","1","","1","0.00013314154767345198","0.006736719535122637"
"fold_powerpcspe","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:10:20.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.049058638513088226","1","","0.9994950770007572","0.0010104526071289352","0.0076681315150717265"
"fold_s390","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:10:18.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.022958915680646896","1","","0.9852827265685516","0.12694017269884317","0.008695023652864465"
"fold_sh4","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:10:12.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.026123162358999252","1","","1","0.000003372152301213748","0.01010774426750412"
"fold_sparc64","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:10:10.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.027195170521736145","1","","0.9664224664224664","0.20672417575356297","0.02579928081182904"
"fold_riscv64","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:10:05.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00002851632052625064","1","","0.9993243243243244","0.000939997122712304","0.01862232634443284"
"fold_powerpc","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:09:58.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000001149509103015589","1","","1","0.000004904696458035025","0.013677563603769158"
"fold_s390x","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:09:56.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00967253465205431","1","","0.4474279253815715","2.4784303861004964","0.014885283262781308"
"fold_sparc","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:09:55.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0000638910714769736","1","","1","0.000026489457783331096","0.007540550887296098"
"fold_ppc64el","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:09:51.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00011582605657167731","1","","0.9985807550383196","0.027168523919369497","0.01023141846853458"
"fold_s390","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:09:40.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","8.652214660287427e-7","1","","0.9850890782339272","0.1164735096713735","0.007139032173533088"
"fold_sh4","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:09:39.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0290095005184412","1","","0.5146711635750422","0.9188573027169832","0.022440553725273916"
"fold_ppc64","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:09:38.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.008066104725003242","1","","0.5598305683021532","1.6408861875534058","0.01570911624601885"
"fold_mipsel","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:09:36.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000022588357751374133","1","","0.99682119205298","0.01059038468618814","0.03219427040095716"
"fold_powerpcspe","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:09:24.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0543406754732132","1","","0.9997475385003788","0.0002691489079937845","0.008137728000580744"
"fold_riscv64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:09:24.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000004833603725273861","1","","1","2.65276832475284e-7","0.007567509588716769"
"fold_s390x","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:09:23.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.02225453034043312","1","","1","0.0000038921639686455885","0.012830116429901768"
"fold_mips64el","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:09:14.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.010226338170468807","1","","0.9916512059369202","0.03544925625197613","0.010673210449174304"
"fold_powerpc","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:09:11.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0004804743512067944","1","","1","0.0000010588569101443815","0.007086254980641876"
"fold_ppc64el","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:09:08.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0","1","","1","0.0000024431250271104787","0.010645570673355528"
"fold_s390","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:09:07.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000044462103687692434","1","","0.9876065065840434","0.04724917570876395","0.01064704286597208"
"fold_mipsel","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:08:56.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","2.086161430270295e-7","1","","0.997615894039735","0.00473527587433575","0.008100045837983245"
"fold_mips","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:08:52.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.023229124024510384","1","","0.9671809256661992","0.13112618865229056","0.015594440035716224"
"fold_riscv64","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:08:51.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.010505463927984238","1","","0.980855855855856","0.05621539583163602","0.009795135090643505"
"fold_ppc64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:08:50.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.07906246185302734","1","","0.08400988351570773","5.511163955264621","0.0066364893565502596"
"fold_mips64el","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:08:43.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0007446706877090037","1","","0.9995361781076066","0.001228125163486445","0.008138114125994108"
"fold_ppc64el","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:08:32.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0","1","","1","3.326151853944026e-11","0.028150166787204743"
"fold_m68k","logo EmbeddingAndCNNModel endianness 15:05:33, 21-02-2025","finished","-","","","2025-02-21T14:08:30.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.004842653404921293","1","","0.2318181818181818","2.427099407583043","0.012840701813879038"
"fold_mips","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:08:29.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.043520715087652206","1","","0.9896213183730715","0.02710522421901779","0.04768186479625344"
"fold_powerpcspe","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:04:54, 21-02-2025","finished","-","","","2025-02-21T14:08:28.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.026693670079112053","1","","1","9.169297405582868e-9","0.012190214618251564"
"fold_m68k","logo EmbeddingAndCNNModel instructionwidth_type 15:06:28, 21-02-2025","finished","-","","","2025-02-21T14:08:16.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0000751458210288547","1","","0.8677272727272727","0.47884446922419727","0.008996056366124343"
"fold_ppc64","logo EmbeddingAnd2dCNNModel endianness 15:04:27, 21-02-2025","finished","-","","","2025-02-21T14:08:15.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000013686411875823978","1","","0.9121073067419696","1.094128658870856","0.008071237617020248"
